Year_Birth,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure,Total_Spend,Total_Purchases,Family_Size,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Alone,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,Marital_Status_YOLO,Cluster
1985,18169.0,1,0,,40,9,0,5,0,0,7,1,1,0,2,8,0,0,41,4648.0,21,3,2,False,False,False,True,False,False,True,False,False,False,False,2
1981,24336.0,1,0,,82,1,6,2,8,2,12,1,1,0,2,7,0,0,45,4648.0,31,3,2,False,False,False,False,False,False,False,True,False,False,False,2
1990,18222.0,0,0,,70,12,4,19,12,6,14,1,2,0,3,8,0,0,36,4648.0,67,5,1,False,True,False,False,False,False,True,False,False,False,False,2
1952,62335.0,0,1,,87,243,131,217,85,6,26,2,3,3,13,2,0,0,74,4648.0,708,19,2,False,True,False,False,False,True,False,False,False,False,False,0
1971,42033.0,1,1,,95,11,1,4,2,0,7,1,1,0,2,7,0,0,55,4648.0,25,3,3,False,False,False,False,False,False,False,False,True,False,False,2
1983,86580.0,0,0,,72,532,21,127,26,20,20,0,4,2,5,1,0,0,43,4648.0,746,11,1,False,False,False,True,False,False,True,False,False,False,False,1
1957,41437.0,1,1,,5,29,0,2,0,0,1,1,1,0,3,7,0,0,69,4648.0,32,4,3,False,False,False,True,False,True,False,False,False,False,False,2
1951,73705.0,0,2,2014-05-03,86,612,91,520,258,107,107,2,9,6,8,5,0,0,75,4342.0,1695,23,3,False,False,True,False,False,False,False,False,False,True,False,1
1976,61064.0,0,1,,80,387,126,342,0,45,180,5,8,4,11,6,0,0,50,4648.0,1080,23,2,False,True,False,False,False,False,True,False,False,False,False,0
1989,18358.0,1,0,,49,6,8,19,16,4,4,3,3,0,4,7,0,0,37,4648.0,57,7,2,False,True,False,False,False,False,False,True,False,False,False,2
1973,55012.0,0,1,,85,582,0,65,0,0,13,6,8,2,9,5,0,0,53,4648.0,660,19,2,False,False,False,True,False,False,False,False,True,False,False,0
1973,9722.0,1,0,2012-02-10,7,6,17,16,6,16,42,4,3,1,3,8,0,1,53,5155.0,103,7,2,True,False,False,False,False,False,False,False,True,False,False,2
1984,38175.0,1,0,,6,70,6,69,2,3,3,3,3,1,4,7,0,0,42,4648.0,153,8,2,False,False,False,True,False,False,True,False,False,False,False,2
1956,58656.0,0,1,,25,962,12,194,16,24,12,4,7,8,13,6,0,0,70,4648.0,1220,28,2,False,False,True,False,False,False,False,False,True,False,False,0
1965,52117.0,0,1,,55,112,10,107,30,0,20,2,5,2,4,7,0,0,61,4648.0,279,11,2,False,True,False,False,False,False,False,False,True,False,False,0
1978,64813.0,1,0,2014-02-01,81,293,0,124,179,97,52,1,7,2,10,5,0,0,48,4433.0,745,19,2,False,True,False,False,False,False,True,False,False,False,False,1
1973,54222.0,0,1,2014-01-03,98,199,12,31,3,12,7,1,3,3,5,3,0,0,53,4462.0,264,11,2,False,False,False,True,False,False,True,False,False,False,False,2
1986,83512.0,0,0,,31,1060,61,835,80,20,101,1,4,7,10,1,0,1,40,4648.0,2157,21,1,False,True,False,False,False,False,True,False,False,False,False,1
1959,77520.0,0,1,,30,940,44,396,0,88,58,1,8,7,7,4,0,1,67,4648.0,1526,22,2,False,False,True,False,False,False,True,False,False,False,False,1
1978,41154.0,0,1,2013-09-04,98,44,2,11,2,3,7,1,1,0,4,5,0,0,48,4583.0,69,5,2,False,True,False,False,False,False,False,False,True,False,False,2
1966,80398.0,0,0,2012-10-11,92,342,51,936,207,35,26,1,5,8,12,3,0,0,60,4911.0,1597,25,1,False,True,False,False,False,False,True,False,False,False,False,1
1992,18746.0,1,0,,41,2,10,11,12,9,20,2,3,0,3,6,0,0,34,4648.0,64,6,2,True,False,False,False,False,False,False,True,False,False,False,2
1984,35196.0,1,0,,68,75,12,141,43,39,187,6,6,1,5,8,0,0,42,4648.0,497,12,2,False,True,False,False,False,False,False,False,True,False,False,2
1956,60230.0,0,1,,78,520,20,367,39,81,40,2,6,3,6,5,0,0,70,4648.0,1067,15,2,False,True,False,False,False,False,False,True,False,False,False,0
1977,22108.0,1,1,2014-08-05,46,5,3,9,6,2,6,2,2,0,3,7,0,0,49,4248.0,31,5,3,False,True,False,False,False,False,True,False,False,False,False,2
1974,44392.0,1,1,2013-05-09,71,87,5,71,7,12,29,5,4,1,4,7,0,0,52,4701.0,211,9,3,False,True,False,False,False,False,False,False,True,False,False,2
1976,55424.0,0,1,,6,462,61,184,10,53,107,4,7,5,9,6,0,1,50,4648.0,877,21,2,False,False,False,True,False,False,True,False,False,False,False,0
1979,17688.0,1,0,,82,2,2,1,3,1,2,1,1,0,2,8,1,0,47,4648.0,11,3,2,False,True,False,False,False,False,True,False,False,False,False,2
1983,92491.0,0,0,2013-01-05,71,979,44,935,29,25,22,1,7,5,12,3,0,1,43,4825.0,2034,24,1,False,False,False,True,False,False,True,False,False,False,False,1
1991,90273.0,0,0,,32,704,129,853,120,74,111,1,5,6,7,2,0,1,35,4648.0,1991,18,1,False,True,False,False,False,False,False,True,False,False,False,1
1962,82571.0,0,0,2014-02-04,28,861,31,558,62,95,79,0,6,5,13,2,0,0,64,4430.0,1686,24,1,False,False,False,True,False,False,False,False,False,True,False,1
1982,38513.0,1,0,,20,172,3,115,16,0,18,5,6,1,5,8,0,1,44,4648.0,324,12,2,False,False,False,True,False,False,False,True,False,False,False,2
1979,16653.0,1,0,,10,5,7,31,15,4,7,3,2,1,3,6,0,1,47,4648.0,69,6,2,False,False,True,False,False,False,False,True,False,False,False,2
1955,42586.0,1,1,,7,194,2,56,0,0,0,5,4,1,6,8,0,1,71,4648.0,252,11,3,False,True,False,False,False,False,False,False,True,False,False,2
1965,23529.0,0,1,2013-07-01,67,9,7,13,3,2,20,1,1,1,2,6,0,0,61,4648.0,54,4,2,True,False,False,False,False,False,False,True,False,False,False,2
1951,71107.0,0,1,,61,533,10,217,198,174,195,2,7,6,13,4,0,0,75,4648.0,1327,26,2,False,True,False,False,False,False,True,False,False,False,False,1
1964,46910.0,1,1,,36,48,0,14,0,0,6,2,2,0,3,6,0,0,62,4648.0,68,5,3,False,False,False,True,False,False,False,False,True,False,False,2
1955,37244.0,1,1,,90,18,2,10,0,0,25,1,1,1,2,7,0,0,71,4648.0,55,4,3,False,True,False,False,False,True,False,False,False,False,False,2
1966,82427.0,0,0,2014-12-03,35,482,147,509,104,107,107,1,3,5,12,1,0,0,60,4128.0,1456,20,1,False,True,False,False,False,False,False,False,True,False,False,1
1958,75342.0,0,1,2013-06-05,38,204,97,97,21,118,26,1,5,2,10,4,0,0,68,4674.0,563,17,2,False,False,False,False,False,False,False,True,False,False,False,0
1954,70044.0,0,1,,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,72,4648.0,1504,22,2,False,True,False,False,False,True,False,False,False,False,False,0
1963,77437.0,0,0,,70,560,21,442,29,44,29,1,4,5,13,1,0,0,63,4648.0,1125,22,1,False,True,False,False,False,False,True,False,False,False,False,1
1959,54984.0,0,1,,51,173,13,131,32,3,6,4,6,1,6,7,0,0,67,4648.0,358,13,2,False,True,False,False,False,False,True,False,False,False,False,0
1971,42403.0,1,0,2013-11-12,18,22,1,11,0,5,3,1,1,0,3,8,0,0,55,4514.0,42,4,2,False,False,False,True,False,False,True,False,False,False,False,2
1964,55761.0,0,1,,97,136,1,12,0,3,32,2,4,1,3,6,0,0,62,4648.0,184,8,2,False,True,False,False,False,False,False,False,True,False,False,2
1983,37292.0,1,0,,32,275,0,86,10,23,66,5,6,3,5,8,0,0,43,4648.0,460,14,2,False,True,False,False,False,False,False,False,True,False,False,2
1945,45576.0,0,0,,9,56,19,29,2,14,25,1,3,1,3,8,0,1,81,4648.0,145,7,1,False,False,False,True,False,False,False,True,False,False,False,2
1947,70321.0,0,0,,6,303,23,751,82,26,191,1,6,5,13,4,0,1,79,4648.0,1376,24,1,False,True,False,False,False,False,False,False,True,False,False,1
1969,58086.0,0,1,,80,708,7,62,0,0,15,2,11,3,7,8,0,0,57,4648.0,792,21,2,False,False,False,True,False,True,False,False,False,False,False,0
1952,81795.0,0,0,,74,324,132,693,27,118,88,1,4,11,7,2,0,0,74,4648.0,1382,22,1,False,True,False,False,False,False,True,False,False,False,False,1
1947,28389.0,0,0,,49,1,5,3,7,4,8,1,1,0,2,7,0,0,79,4648.0,28,3,1,True,False,False,False,False,False,False,False,True,False,False,2
1969,69901.0,0,1,,95,312,21,206,102,92,149,3,7,3,10,5,0,0,57,4648.0,882,20,2,False,True,False,False,False,True,False,False,False,False,False,0
1949,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,0,77,4768.0,2231,13,1,False,False,False,True,False,False,True,False,False,False,False,1
1961,63342.0,0,1,,48,918,21,118,13,10,21,3,8,3,5,6,0,1,65,4648.0,1101,16,2,False,False,False,True,False,False,False,False,True,False,False,0
1980,31859.0,1,0,,3,3,4,7,15,8,11,1,1,0,3,7,0,0,46,4648.0,48,4,2,False,False,False,False,False,False,False,True,False,False,False,2
1949,51569.0,0,1,2013-12-02,39,380,0,47,6,0,34,4,7,1,7,8,0,1,77,4494.0,467,15,2,False,False,False,True,False,False,False,False,False,True,False,0
1979,16014.0,1,1,,42,3,9,4,7,8,7,4,1,1,4,3,0,0,47,4648.0,38,6,3,True,False,False,False,False,False,False,True,False,False,False,2
1968,41120.0,1,1,2013-06-11,80,24,2,23,0,8,24,3,2,1,3,6,0,0,58,4668.0,81,6,3,False,True,False,False,False,False,True,False,False,False,False,2
1971,39763.0,1,0,2013-04-08,9,80,1,60,4,6,16,2,5,1,2,9,0,1,55,4732.0,167,8,2,False,False,True,False,False,False,False,True,False,False,False,2
1955,38725.0,1,1,2014-10-05,52,31,0,6,2,1,5,2,1,0,4,4,0,0,71,4187.0,45,5,3,False,False,False,True,False,False,True,False,False,False,False,2
1972,77981.0,1,0,,78,138,120,204,16,126,60,3,7,4,7,5,0,0,54,4648.0,664,18,2,False,True,False,False,False,False,True,False,False,False,False,1
1964,62905.0,0,1,2013-10-09,68,166,75,96,119,107,59,3,7,2,8,4,0,0,62,4548.0,622,17,2,False,False,False,False,False,False,True,False,False,False,False,0
1979,13533.0,1,0,2013-10-03,45,12,3,8,8,0,17,2,2,0,3,7,0,0,47,4554.0,48,5,2,False,False,False,False,False,True,False,False,False,False,False,2
1975,59481.0,0,1,,47,178,3,85,71,66,58,2,3,3,8,2,0,0,51,4648.0,461,14,2,False,True,False,False,False,False,False,False,True,False,False,0
1977,72117.0,0,1,,34,707,20,171,65,60,50,1,9,7,9,5,0,0,49,4648.0,1073,25,2,False,True,False,False,False,False,True,False,False,False,False,0
1986,21955.0,1,0,2013-07-09,81,5,1,7,17,14,11,2,2,1,3,6,0,0,40,4640.0,55,6,2,False,False,False,False,False,False,True,False,False,False,False,2
1956,67131.0,0,1,,72,465,71,250,93,35,62,3,9,2,12,6,0,0,70,4648.0,976,23,2,False,True,False,False,False,False,True,False,False,False,False,0
1980,36802.0,1,0,,23,16,1,2,0,0,1,1,1,0,3,5,0,0,46,4648.0,20,4,2,False,False,False,True,False,False,False,True,False,False,False,2
1975,47808.0,0,1,,30,123,1,26,2,0,72,2,3,2,3,7,0,0,51,4648.0,224,8,2,False,False,True,False,False,False,True,False,False,False,False,2
1974,25509.0,1,0,,15,40,3,30,10,7,11,3,3,0,3,9,0,1,52,4648.0,101,6,2,False,False,False,True,False,True,False,False,False,False,False,2
1952,85431.0,0,0,2013-08-06,54,376,53,462,168,53,53,1,2,7,7,0,0,0,74,4612.0,1165,16,1,False,False,False,True,False,False,False,False,True,False,False,1
1967,42664.0,0,1,,44,21,0,3,0,0,0,1,1,0,3,6,0,0,59,4648.0,24,4,2,False,True,False,False,False,False,True,False,False,False,False,2
1977,28973.0,0,0,,59,206,0,46,3,2,12,2,5,1,5,8,0,0,49,4648.0,269,11,1,False,False,False,True,False,False,True,False,False,False,False,2
1973,39435.0,1,0,2013-06-08,16,71,0,18,0,0,13,1,3,1,2,7,0,0,53,4671.0,102,6,2,False,False,False,True,False,False,False,False,True,False,False,2
1984,65370.0,0,0,2013-01-08,1,71,22,112,138,89,29,1,2,3,13,1,0,0,42,4822.0,461,18,1,False,False,False,False,False,False,True,False,False,False,False,1
1979,20194.0,1,0,,64,0,4,7,11,10,15,2,2,0,3,6,0,0,47,4648.0,47,5,2,True,False,False,False,False,False,False,True,False,False,False,2
1976,42473.0,1,1,,72,93,1,21,0,4,25,3,2,1,4,5,0,0,50,4648.0,144,7,3,False,False,False,True,False,False,False,True,False,False,False,2
1968,64590.0,0,0,,98,920,138,168,36,46,30,1,9,4,10,6,0,0,58,4648.0,1338,23,1,False,True,False,False,False,False,True,False,False,False,False,1
1959,71232.0,0,1,,91,653,17,170,34,26,17,2,11,2,10,7,0,0,67,4648.0,917,23,2,False,True,False,False,False,False,False,False,True,False,False,0
1971,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,1,55,4829.0,318,12,3,False,True,False,False,False,False,False,False,True,False,False,2
1967,46904.0,1,1,2012-03-11,20,153,4,56,0,9,31,4,5,1,4,8,0,0,59,5125.0,253,10,3,False,True,False,False,False,False,False,True,False,False,False,2
1973,49094.0,0,1,,6,376,0,38,11,8,69,5,6,3,6,6,0,0,53,4648.0,502,15,2,False,True,False,False,False,False,True,False,False,False,False,0
1983,36075.0,1,0,2013-09-12,54,46,0,30,12,1,30,1,2,0,4,6,0,0,43,4575.0,119,6,2,False,True,False,False,False,False,False,False,True,False,False,2
1979,60839.0,1,1,,72,600,21,128,223,150,128,13,2,2,12,8,0,0,47,4648.0,1250,16,3,False,False,False,False,False,False,False,False,True,False,False,0
1962,82122.0,0,0,,89,734,22,350,151,25,100,1,3,9,13,1,0,0,64,4648.0,1382,25,1,False,False,False,False,False,False,False,False,True,False,False,1
1952,34074.0,1,1,,69,135,1,41,10,1,67,5,3,3,3,6,0,0,74,4648.0,255,9,3,False,True,False,False,False,False,False,False,True,False,False,2
1960,28520.0,1,1,,55,11,0,10,0,2,20,1,1,1,2,6,0,0,66,4648.0,43,4,3,False,False,True,False,False,False,True,False,False,False,False,2
1955,62535.0,0,1,2013-03-10,13,163,48,90,0,45,52,1,3,2,8,3,0,0,71,4761.0,398,13,2,False,True,False,False,False,False,False,True,False,False,False,0
1977,36273.0,1,0,,80,29,3,30,3,2,9,2,3,0,3,6,0,0,49,4648.0,76,6,2,False,False,True,False,False,False,False,True,False,False,False,2
1964,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,62,4308.0,902,13,3,False,True,False,False,False,False,False,False,True,False,False,0
1976,78416.0,0,1,,99,453,38,279,188,38,183,2,7,7,10,3,0,0,50,4648.0,1179,24,2,False,True,False,False,False,False,False,False,True,False,False,1
1974,75702.0,0,1,,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,52,4648.0,1921,28,2,False,True,False,False,False,False,False,False,True,False,False,1
1951,59385.0,1,1,,85,135,0,10,0,4,36,2,3,1,4,5,0,0,75,4648.0,185,8,3,False,False,True,False,False,False,False,False,True,False,False,2
1951,44689.0,1,1,2014-10-01,82,18,0,5,0,0,11,2,1,1,2,7,0,0,75,4191.0,34,4,3,False,True,False,False,False,False,True,False,False,False,False,2
1966,7144.0,0,2,2013-07-12,92,81,4,33,5,2,291,0,23,1,1,0,0,0,60,4637.0,416,25,3,False,False,False,True,False,False,False,True,False,False,False,0
1956,90369.0,0,0,,2,292,51,981,224,23,17,1,4,6,6,1,0,1,70,4648.0,1588,16,1,False,True,False,False,False,False,True,False,False,False,False,1
1974,63159.0,0,0,2012-05-11,74,965,34,586,89,86,37,1,3,5,8,3,0,0,52,5064.0,1797,16,1,False,False,False,True,False,False,False,True,False,False,False,1
1963,46757.0,0,1,,71,777,30,163,0,51,122,6,4,4,7,9,0,0,63,4648.0,1143,15,2,False,False,False,True,False,False,False,True,False,False,False,0
1969,79734.0,0,0,,72,572,8,232,23,62,17,1,4,3,6,1,0,0,57,4648.0,914,13,1,False,False,True,False,False,False,True,False,False,False,False,1
1992,63207.0,0,0,,68,438,169,565,91,169,70,1,2,3,6,7,0,0,34,4648.0,1502,11,1,False,True,False,False,False,False,False,False,True,False,False,1
1954,72071.0,0,1,,4,531,69,300,150,138,150,3,5,4,8,2,0,0,72,4648.0,1338,17,2,False,True,False,False,False,True,False,False,False,False,False,1
1983,21840.0,1,0,,80,17,0,9,0,0,1,1,1,0,3,9,0,0,43,4648.0,27,4,2,False,False,False,True,False,False,False,False,True,False,False,2
1982,58582.0,0,1,,15,402,35,106,101,77,42,2,9,2,9,5,0,0,44,4648.0,763,20,2,False,False,False,False,False,False,False,False,True,False,False,0
1951,72282.0,0,0,,70,503,27,419,90,139,153,1,5,7,9,7,0,1,75,4648.0,1331,21,1,False,True,False,False,False,False,False,True,False,False,False,1
1956,50387.0,0,2,,91,369,9,87,12,14,34,3,6,2,8,5,0,0,70,4648.0,525,16,3,False,True,False,False,False,False,True,False,False,False,False,0
1961,32583.0,1,1,,10,5,0,3,0,0,1,1,1,0,2,7,0,0,65,4648.0,9,3,3,False,False,False,True,False,False,False,False,True,False,False,2
1962,62568.0,0,1,2014-07-04,99,362,17,398,80,35,61,3,5,3,5,4,0,0,64,4280.0,953,13,2,False,True,False,False,False,False,False,False,True,False,False,0
1971,44635.0,1,1,2013-11-10,25,56,0,9,0,0,3,2,2,0,3,7,0,0,55,4516.0,68,5,3,False,False,True,False,False,True,False,False,False,False,False,2
1968,63967.0,0,1,2013-09-08,57,387,84,141,73,35,162,3,4,4,12,2,0,0,58,4579.0,882,20,2,False,True,False,False,False,False,True,False,False,False,False,0
1978,52513.0,0,0,2012-04-09,84,367,17,241,104,188,232,2,9,5,9,7,0,0,48,5096.0,1149,23,1,False,False,False,False,False,False,False,False,True,False,False,1
1969,25293.0,1,0,,51,15,0,11,0,2,9,1,1,1,2,8,0,0,57,4648.0,37,4,2,False,True,False,False,False,False,True,False,False,False,False,2
1965,54111.0,0,1,,97,267,6,54,8,3,50,2,5,2,6,5,0,0,61,4648.0,388,13,2,False,False,False,True,False,False,False,False,False,True,False,0
1986,78394.0,0,0,,13,298,27,697,216,24,166,1,4,6,5,2,0,1,40,4648.0,1428,15,1,False,True,False,False,False,False,False,False,True,False,False,1
1958,80739.0,0,0,,92,674,92,736,39,0,92,1,3,11,9,1,0,0,68,4648.0,1633,23,1,False,False,True,False,False,False,True,False,False,False,False,1
1975,22669.0,1,0,,30,16,14,36,37,22,48,3,4,1,2,9,0,1,51,4648.0,173,7,2,False,False,True,False,False,False,False,False,True,False,False,2
1987,29236.0,1,0,2013-08-10,30,37,4,24,16,9,9,2,4,0,3,9,0,0,39,4608.0,99,7,2,False,True,False,False,False,False,False,True,False,False,False,2
1959,44911.0,0,1,,11,159,0,22,2,1,31,3,4,1,4,7,0,0,67,4648.0,215,9,2,False,True,False,False,False,False,False,False,True,False,False,2
1962,54693.0,0,1,,72,686,17,142,23,26,35,8,6,4,13,6,0,0,64,4648.0,929,23,2,False,False,False,True,False,False,True,False,False,False,False,0
1974,48186.0,1,0,,39,97,3,66,12,7,34,3,4,1,4,7,0,0,52,4648.0,219,9,2,False,True,False,False,False,False,False,False,True,False,False,2
1977,54809.0,1,1,2013-11-09,0,63,6,57,13,13,22,4,2,1,5,4,0,1,49,4517.0,174,8,3,False,True,False,False,False,False,True,False,False,False,False,2
1978,41580.0,1,1,2012-10-12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,48,4910.0,92,6,3,False,True,False,False,False,False,False,False,True,False,False,2
1970,80336.0,0,0,2013-09-09,12,209,19,456,160,142,66,1,2,9,13,1,0,0,56,4578.0,1052,24,1,False,False,False,True,False,False,True,False,False,False,False,1
1957,47743.0,0,1,,56,198,2,43,0,12,20,3,4,1,6,6,0,0,69,4648.0,275,11,2,False,True,False,False,False,False,True,False,False,False,False,0
1955,62972.0,0,1,2012-03-08,39,313,15,47,20,0,192,2,7,4,3,6,0,0,71,5128.0,587,14,2,False,False,False,False,False,False,True,False,False,False,False,0
1954,57333.0,0,1,,55,941,14,397,76,58,176,11,8,5,9,6,0,1,72,4648.0,1662,22,2,False,False,False,True,False,True,False,False,False,False,False,0
1982,32313.0,1,0,2013-11-02,60,86,4,56,2,4,7,3,4,0,4,9,0,0,44,4524.0,159,8,2,False,False,False,True,False,False,False,False,True,False,False,2
1953,84953.0,0,0,2013-03-06,73,167,48,602,63,72,72,1,3,10,4,2,0,1,73,4765.0,1024,17,1,False,False,True,False,False,False,False,False,False,True,False,1
1968,27071.0,1,0,,90,8,3,19,0,2,3,2,2,0,3,6,0,0,58,4648.0,35,5,2,False,False,True,False,False,True,False,False,False,False,False,2
1957,68148.0,0,0,,86,389,66,408,37,57,85,1,4,4,6,2,0,0,69,4648.0,1042,14,1,False,False,True,False,False,False,False,False,True,False,False,1
1965,65735.0,1,1,2013-07-12,37,239,7,119,4,15,11,5,6,2,6,7,0,0,61,4637.0,395,14,3,False,False,True,False,False,False,False,False,True,False,False,0
1975,86836.0,0,0,2012-12-09,7,179,21,273,0,21,63,1,6,10,6,5,0,1,51,4852.0,557,22,1,False,False,False,True,False,False,True,False,False,False,False,1
1963,4023.0,1,1,,29,5,0,1,1,1,1,15,0,0,0,19,0,0,63,4648.0,9,0,3,False,False,False,True,False,False,True,False,False,False,False,2
1990,30093.0,0,0,2013-08-07,19,2,6,28,13,4,16,1,2,0,3,7,0,0,36,4611.0,69,5,1,False,True,False,False,False,False,True,False,False,False,False,2
1966,57705.0,0,1,2014-11-01,14,383,0,53,6,4,40,3,8,1,6,6,0,0,60,4160.0,486,15,2,False,False,False,True,False,False,True,False,False,False,False,0
1988,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,38,4432.0,34,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1995,83257.0,0,0,,56,536,27,590,38,107,67,1,5,10,12,6,1,1,31,4648.0,1365,27,1,False,False,False,False,False,False,False,True,False,False,False,1
1975,22280.0,1,0,,85,2,1,4,3,1,2,1,1,0,2,8,0,0,51,4648.0,13,3,2,False,True,False,False,False,False,False,False,True,False,False,2
1978,72159.0,0,0,,62,322,53,899,34,40,53,1,4,6,10,2,0,0,48,4648.0,1401,20,1,False,False,False,True,False,False,True,False,False,False,False,1
1961,64260.0,0,0,2013-11-01,1,539,169,816,20,0,30,1,4,5,4,3,0,1,65,4525.0,1574,13,1,False,True,False,False,False,False,False,False,True,False,False,1
1984,82733.0,0,0,2013-10-09,28,712,50,420,65,38,38,1,8,4,7,4,0,1,42,4548.0,1323,19,1,False,False,False,True,False,False,False,True,False,False,False,1
1971,74290.0,0,1,2013-12-08,70,1121,0,72,0,12,12,4,10,8,10,6,0,0,55,4488.0,1217,28,2,False,False,True,False,False,True,False,False,False,False,False,0
1951,58217.0,2,1,,84,68,1,13,3,5,13,1,2,0,4,6,0,0,75,4648.0,103,6,4,False,False,True,False,False,False,False,True,False,False,False,2
1976,21024.0,0,0,2013-04-07,89,36,4,18,6,2,18,1,2,0,4,7,0,0,50,4733.0,84,6,1,False,False,True,False,False,False,False,False,True,False,False,2
1972,70116.0,0,0,,73,707,44,603,95,58,29,1,2,8,12,1,0,0,54,4648.0,1536,22,1,False,False,False,True,False,False,True,False,False,False,False,1
1985,54006.0,1,0,,42,174,77,203,6,24,97,2,8,1,7,7,0,0,41,4648.0,581,16,2,False,True,False,False,False,False,False,False,True,False,False,0
1966,69063.0,0,1,2012-07-11,16,666,35,124,69,8,26,1,5,3,5,3,0,0,60,5003.0,928,13,2,False,False,False,True,False,False,True,False,False,False,False,0
1975,11448.0,0,0,,16,0,0,0,6,2,6,1,1,0,2,6,0,0,51,4648.0,14,3,1,False,False,False,False,False,True,False,False,False,False,False,2
1971,70886.0,1,0,,65,407,70,239,103,88,53,1,5,4,4,2,0,0,55,4648.0,960,13,2,False,True,False,False,False,False,True,False,False,False,False,1
1973,60208.0,1,1,2012-07-10,13,488,23,71,15,0,59,11,8,3,7,7,0,1,53,5004.0,656,18,3,False,True,False,False,False,False,False,False,False,True,False,0
1968,32889.0,1,1,2013-06-09,78,28,0,13,4,2,8,3,2,1,3,5,0,0,58,4670.0,55,6,3,False,False,True,False,False,False,False,False,True,False,False,2
1984,34738.0,1,0,2014-11-05,51,3,2,10,3,0,2,1,1,0,3,6,0,0,42,4156.0,20,4,2,False,True,False,False,False,False,False,True,False,False,False,2
1971,30538.0,1,0,2012-01-10,27,284,0,52,8,3,20,4,9,0,4,10,0,0,55,5186.0,367,13,2,False,False,True,False,False,False,False,False,True,False,False,2
1977,82326.0,0,0,2014-10-03,30,938,142,754,159,81,183,1,5,10,6,2,0,1,49,4189.0,2257,21,1,False,False,False,False,False,False,False,False,True,False,False,1
1967,26642.0,1,0,2014-01-03,71,13,2,15,2,2,8,2,2,0,3,6,0,0,59,4462.0,42,5,2,False,False,False,True,False,True,False,False,False,False,False,2
1964,69932.0,0,1,2013-12-06,97,412,172,153,150,105,57,2,7,6,11,4,0,0,62,4490.0,1049,24,2,False,True,False,False,False,True,False,False,False,False,False,1
1972,44503.0,1,1,,83,31,1,8,0,0,8,2,2,0,3,6,0,0,54,4648.0,48,5,3,False,True,False,False,False,False,False,True,False,False,False,2
1948,60200.0,0,1,2013-02-01,3,502,19,132,0,6,26,6,6,2,11,6,0,0,78,4798.0,685,19,2,False,False,False,True,False,False,False,True,False,False,False,0
1952,49638.0,0,1,,71,18,10,3,3,5,0,1,1,0,3,2,0,0,74,4648.0,39,4,2,False,True,False,False,False,True,False,False,False,False,False,2
1987,23830.0,0,0,2014-07-02,3,1,8,6,4,8,16,1,1,0,3,7,0,0,39,4282.0,43,4,1,False,False,False,False,False,False,False,True,False,False,False,2
1959,33051.0,0,0,,15,100,71,243,108,94,219,3,9,1,8,9,0,1,67,4648.0,835,18,1,False,False,True,False,False,False,False,False,False,True,False,1
1958,72905.0,0,0,,52,407,114,445,181,165,203,1,3,7,9,1,0,0,68,4648.0,1515,19,1,False,True,False,False,False,False,True,False,False,False,False,1
1951,69702.0,0,1,,8,664,9,240,50,19,57,2,7,7,10,4,0,0,75,4648.0,1039,24,2,False,False,False,True,False,False,False,False,True,False,False,0
1975,70300.0,1,0,,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,51,4648.0,1596,23,2,False,True,False,False,False,True,False,False,False,False,False,1
1984,70643.0,0,0,,66,1218,107,304,23,143,33,1,5,8,4,6,0,1,42,4648.0,1828,17,1,False,False,False,True,False,False,True,False,False,False,False,1
1969,30396.0,1,0,,22,15,0,6,0,1,12,2,1,1,2,7,0,1,57,4648.0,34,4,2,False,False,False,True,False,False,True,False,False,False,False,2
1968,50616.0,0,1,,56,128,0,16,0,1,4,2,4,0,4,7,0,0,58,4648.0,149,8,2,False,False,False,True,False,True,False,False,False,False,False,2
1969,62772.0,0,1,,74,581,49,157,43,8,108,1,5,6,11,2,0,0,57,4648.0,946,22,2,False,False,True,False,False,False,False,True,False,False,False,0
1985,30298.0,0,0,,48,6,3,12,6,1,0,1,1,1,3,3,0,0,41,4648.0,28,5,1,False,False,False,True,False,False,False,True,False,False,False,2
1984,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,42,5125.0,450,15,2,False,True,False,False,False,False,False,True,False,False,False,2
1957,44155.0,1,1,,24,22,1,9,0,0,14,1,1,1,2,4,0,0,69,4648.0,46,4,3,False,False,False,True,False,False,True,False,False,False,False,2
